x,a,b
7.96992,0.73492,0.26508
8,0.737107,0.262893
8.03008,0.73929,0.26071
8.06015,0.741469,0.258531
8.09023,0.743643,0.256357
8.1203,0.745813,0.254187
8.15038,0.747978,0.252022
8.18045,0.75014,0.24986
8.21053,0.752297,0.247703
8.2406,0.75445,0.24555
8.27068,0.756599,0.243401
8.30075,0.758744,0.241256
8.33083,0.760884,0.239116
8.3609,0.76302,0.23698
8.39098,0.765153,0.234847
8.42105,0.767281,0.232719
8.45113,0.769405,0.230595
8.4812,0.771525,0.228475
8.51128,0.773641,0.226359
8.54135,0.775754,0.224246
8.57143,0.777862,0.222138
8.6015,0.779966,0.220034
8.63158,0.782066,0.217934
8.66165,0.784163,0.215837
8.69173,0.786256,0.213744
8.7218,0.788344,0.211656
8.75188,0.79043,0.20957
8.78195,0.792511,0.207489
8.81203,0.794588,0.205412
8.84211,0.796662,0.203338
8.87218,0.798732,0.201268
8.90226,0.800799,0.199201
8.93233,0.802861,0.197139
8.96241,0.804921,0.195079
8.99248,0.806976,0.193024
9.02256,0.809028,0.190972
9.05263,0.811077,0.188923
9.08271,0.813122,0.186878
9.11278,0.815163,0.184837
9.14286,0.817202,0.182798
9.17293,0.819236,0.180764
9.20301,0.821268,0.178732
9.23308,0.823296,0.176704
9.26316,0.82532,0.17468
9.29323,0.827342,0.172658
9.32331,0.82936,0.17064
9.35338,0.831375,0.168625
9.38346,0.833386,0.166614
9.41353,0.835395,0.164605
9.44361,0.8374,0.1626
9.47368,0.839402,0.160598
9.50376,0.841401,0.158599
9.53383,0.843397,0.156603
9.56391,0.845391,0.154609
9.59398,0.847381,0.152619
9.62406,0.849368,0.150632
9.65414,0.851352,0.148648
9.68421,0.853333,0.146667
9.71429,0.855312,0.144688
9.74436,0.857287,0.142713
9.77444,0.85926,0.14074
9.80451,0.86123,0.13877
9.83459,0.863198,0.136802
9.86466,0.865163,0.134837
9.89474,0.867125,0.132875
9.92481,0.869084,0.130916
9.95489,0.871041,0.128959
9.98496,0.872995,0.127005
10.015,0.874947,0.125053
10.0451,0.876896,0.123104
10.0752,0.878843,0.121157
10.1053,0.880787,0.119213
10.1353,0.882729,0.117271
10.1654,0.884669,0.115331
10.1955,0.886606,0.113394
10.2256,0.888541,0.111459
10.2556,0.890474,0.109526
10.2857,0.892404,0.107596
10.3158,0.894333,0.105667
10.3459,0.896259,0.103741
10.3759,0.898183,0.101817
10.406,0.900105,0.0998946
10.4361,0.902026,0.0979745
10.4662,0.903944,0.0960564
10.4962,0.90586,0.0941403
10.5263,0.907774,0.0922261
10.5564,0.909686,0.0903138
10.5865,0.911597,0.0884033
10.6165,0.913505,0.0864946
10.6466,0.915412,0.0845878
10.6767,0.917317,0.0826826
10.7068,0.919221,0.0807792
10.7368,0.921123,0.0788774
10.7669,0.923023,0.0769772
10.797,0.924921,0.0750787
10.8271,0.926818,0.0731816
10.8571,0.928714,0.0712861
10.8872,0.930608,0.0693921
10.9173,0.9325,0.0674995
10.9474,0.934392,0.0656083
10.9774,0.936281,0.0637185
11.0075,0.93817,0.06183
11.0376,0.940057,0.0599428
11.0677,0.941943,0.0580568
11.0977,0.943828,0.0561721
11.1278,0.945711,0.0542885
11.1579,0.947594,0.0524061
11.188,0.949475,0.0505247
11.218,0.951356,0.0486444
11.2481,0.953235,0.0467651
11.2782,0.955113,0.0448868
11.3083,0.956991,0.0430095
11.3383,0.958867,0.041133
11.3684,0.960743,0.0392574
11.3985,0.962617,0.0373826
11.4286,0.964491,0.0355086
11.4586,0.966365,0.0336354
11.4887,0.968237,0.0317629
11.5188,0.970109,0.029891
11.5489,0.97198,0.0280198
11.5789,0.973851,0.0261491
11.609,0.975721,0.024279
11.6391,0.977591,0.0224094
11.6692,0.97946,0.0205403
11.6992,0.981328,0.0186716
11.7293,0.983197,0.0168034
11.7594,0.985065,0.0149354
11.7895,0.986932,0.0130678
11.8195,0.9888,0.0112005
11.8496,0.990667,0.00933336
11.8797,0.992534,0.00746645
11.9098,0.9944,0.0055997
11.9398,0.996267,0.00373307
11.9699,0.998133,0.00186651
12,1,-2.22045e-16
