x,a,b
8.84211,1,2.73651e-05
8.87218,1,2.76967e-05
8.90226,1,2.78635e-05
8.93233,1,2.78642e-05
8.96241,1,2.76983e-05
8.99248,1,2.73664e-05
9.02256,1,2.68701e-05
9.05263,1,2.62122e-05
9.08271,1.00001,2.53963e-05
9.11278,1.00001,2.44272e-05
9.14286,1.00001,2.33106e-05
9.17293,1.00001,2.20532e-05
9.20301,1.00001,2.06628e-05
9.23308,1.00001,1.91479e-05
9.26316,1.00001,1.75181e-05
9.29323,1.00001,1.57837e-05
9.32331,1.00001,1.3956e-05
9.35338,1.00001,1.20468e-05
9.38346,1.00001,1.00687e-05
9.41353,1.00001,8.03506e-06
9.44361,1.00001,5.95947e-06
9.47368,1,3.85617e-06
9.50376,1,1.7397e-06
9.53383,1,-3.75099e-07
9.56391,1,-2.47324e-06
9.59398,1,-4.53963e-06
9.62406,1,-6.55922e-06
9.65414,1,-8.51709e-06
9.68421,1,-1.03986e-05
9.71429,1,-1.21894e-05
9.74436,1,-1.38756e-05
9.77444,1,-1.5444e-05
9.80451,1,-1.68819e-05
9.83459,1,-1.81778e-05
9.86466,1,-1.93206e-05
9.89474,0.999999,-2.03005e-05
9.92481,0.999999,-2.11089e-05
9.95489,0.999999,-2.17384e-05
9.98496,0.999998,-2.21827e-05
10.015,0.999998,-2.24371e-05
10.0451,0.999997,-2.24984e-05
10.0752,0.999997,-2.23649e-05
10.1053,0.999997,-2.20367e-05
10.1353,0.999997,-2.15152e-05
10.1654,0.999996,-2.0804e-05
10.1955,0.999996,-1.9908e-05
10.2256,0.999996,-1.88342e-05
10.2556,0.999996,-1.75912e-05
10.2857,0.999995,-1.61893e-05
10.3158,0.999995,-1.46408e-05
10.3459,0.999995,-1.29593e-05
10.3759,0.999995,-1.11603e-05
10.406,0.999995,-9.26056e-06
10.4361,0.999995,-7.27852e-06
10.4662,0.999995,-5.23376e-06
10.4962,0.999996,-3.14704e-06
10.5263,0.999996,-1.04013e-06
10.5564,0.999996,1.06441e-06
10.5865,0.999996,3.14341e-06
10.6165,0.999996,5.1733e-06
10.6466,0.999997,7.13038e-06
10.6767,0.999997,8.99105e-06
10.7068,0.999997,1.07321e-05
10.7368,0.999998,1.2331e-05
10.7669,0.999998,1.37662e-05
10.797,0.999998,1.50175e-05
10.8271,0.999999,1.60662e-05
10.8571,0.999999,1.68956e-05
10.8872,0.999999,1.74914e-05
10.9173,1,1.78417e-05
10.9474,1,1.79378e-05
10.9774,1,1.77741e-05
11.0075,1,1.73486e-05
11.0376,1,1.66632e-05
11.0677,1,1.57238e-05
11.0977,1,1.45409e-05
11.1278,1,1.31291e-05
11.1579,1,1.1508e-05
11.188,1,9.70173e-06
11.218,1,7.73911e-06
11.2481,1,5.65355e-06
11.2782,1,3.48289e-06
11.3083,1,1.26901e-06
11.3383,1,-9.42502e-07
11.3684,1,-3.103e-06
11.3985,1,-5.16148e-06
11.4286,1,-7.06548e-06
11.4586,1,-8.76224e-06
11.4887,1,-1.02e-05
11.5188,1,-1.13295e-05
11.5489,1,-1.2106e-05
11.5789,1,-1.24914e-05
11.609,1,-1.24565e-05
11.6391,1,-1.19839e-05
11.6692,1,-1.10716e-05
11.6992,1,-9.73611e-06
11.7293,1,-8.01672e-06
11.7594,1,-5.98026e-06
11.7895,1,-3.72612e-06
11.8195,1,-1.39197e-06
11.8496,1,8.39815e-07
11.8797,1,2.73514e-06
11.9098,1,4.00037e-06
11.9398,1,4.27378e-06
11.9699,1,3.11606e-06
12,1,2.1684e-19
