x,a,b
4.51128,0.998686,0.00131436
4.54135,0.99879,0.00121022
4.57143,0.998887,0.00111257
4.6015,0.998979,0.00102105
4.63158,0.999065,0.000935312
4.66165,0.999145,0.000855054
4.69173,0.99922,0.000779973
4.7218,0.99929,0.000709788
4.75188,0.999356,0.000644236
4.78195,0.999417,0.00058307
4.81203,0.999474,0.000526056
4.84211,0.999527,0.000472976
4.87218,0.999576,0.000423623
4.90226,0.999622,0.000377804
4.93233,0.999665,0.000335336
4.96241,0.999704,0.000296046
4.99248,0.99974,0.000259773
5.02256,0.999774,0.000226363
5.05263,0.999804,0.00019567
5.08271,0.999832,0.000167558
5.11278,0.999858,0.000141897
5.14286,0.999881,0.000118562
5.17293,0.999903,9.74363e-05
5.20301,0.999922,7.84075e-05
5.23308,0.999939,6.13683e-05
5.26316,0.999954,4.62163e-05
5.29323,0.999967,3.28529e-05
5.32331,0.999979,2.11836e-05
5.35338,0.999989,1.11171e-05
5.38346,0.999997,2.56554e-06
5.41353,1,-4.55636e-06
5.44361,1.00001,-1.03311e-05
5.47368,1.00001,-1.4839e-05
5.50376,1.00002,-1.8158e-05
5.53383,1.00002,-2.0364e-05
5.56391,1.00002,-2.15314e-05
5.59398,1.00002,-2.17327e-05
5.62406,1.00002,-2.10386e-05
5.65414,1.00002,-1.95187e-05
5.68421,1.00002,-1.72408e-05
5.71429,1.00001,-1.42715e-05
5.74436,1.00001,-1.06762e-05
5.77444,1.00001,-6.5187e-06
5.80451,1,-1.8616e-06
5.83459,0.999997,3.23381e-06
5.86466,0.999991,8.70758e-06
5.89474,0.999985,1.45011e-05
5.92481,0.999979,2.05574e-05
5.95489,0.999973,2.68205e-05
5.98496,0.999967,3.32364e-05
6.01504,0.99996,3.97524e-05
6.04511,0.999954,4.63175e-05
6.07519,0.999947,5.28825e-05
6.10526,0.999941,5.93998e-05
6.13534,0.999934,6.58239e-05
6.16541,0.999928,7.2111e-05
6.19549,0.999922,7.82194e-05
6.22556,0.999916,8.41094e-05
6.25564,0.99991,8.97436e-05
6.28571,0.999905,9.50868e-05
6.31579,0.9999,0.000100106
6.34586,0.999895,0.000104771
6.37594,0.999891,0.000109052
6.40602,0.999887,0.000112926
6.43609,0.999884,0.000116367
6.46617,0.999881,0.000119357
6.49624,0.999878,0.000121876
6.52632,0.999876,0.000123909
6.55639,0.999875,0.000125443
6.58647,0.999874,0.000126469
6.61654,0.999873,0.000126979
6.64662,0.999873,0.000126967
6.67669,0.999874,0.000126433
6.70677,0.999875,0.000125375
6.73684,0.999876,0.000123798
6.76692,0.999878,0.000121707
6.79699,0.999881,0.000119109
6.82707,0.999884,0.000116016
6.85714,0.999888,0.00011244
6.88722,0.999892,0.000108396
6.91729,0.999896,0.000103901
6.94737,0.999901,9.89761e-05
6.97744,0.999906,9.36413e-05
7.00752,0.999912,8.79204e-05
7.03759,0.999918,8.18386e-05
7.06767,0.999925,7.54227e-05
7.09774,0.999931,6.87011e-05
7.12782,0.999938,6.17036e-05
7.15789,0.999946,5.44612e-05
7.18797,0.999953,4.70062e-05
7.21805,0.999961,3.93716e-05
7.24812,0.999968,3.15916e-05
7.2782,0.999976,2.37007e-05
7.30827,0.999984,1.57341e-05
7.33835,0.999992,7.72734e-06
7.36842,1,-2.83891e-07
7.3985,1.00001,-8.26385e-06
7.42857,1.00002,-1.6177e-05
7.45865,1.00002,-2.39879e-05
7.48872,1.00003,-3.16619e-05
7.5188,1.00004,-3.91646e-05
7.54887,1.00005,-4.64628e-05
7.57895,1.00005,-5.35237e-05
7.60902,1.00006,-6.03161e-05
7.6391,1.00007,-6.68097e-05
7.66917,1.00007,-7.29756e-05
7.69925,1.00008,-7.87865e-05
7.72932,1.00008,-8.42167e-05
7.7594,1.00009,-8.92422e-05
7.78947,1.00009,-9.38408e-05
7.81955,1.0001,-9.79925e-05
7.84962,1.0001,-0.000101679
7.8797,1.0001,-0.000104884
7.90977,1.00011,-0.000107595
7.93985,1.00011,-0.0001098
7.96992,1.00011,-0.000111489
8,1.00011,-0.000112656
8.03008,1.00011,-0.000113297
8.06015,1.00011,-0.00011341
8.09023,1.00011,-0.000112996
8.1203,1.00011,-0.000112057
8.15038,1.00011,-0.000110601
8.18045,1.00011,-0.000108634
8.21053,1.00011,-0.000106168
8.2406,1.0001,-0.000103215
8.27068,1.0001,-9.97907e-05
8.30075,1.0001,-9.5913e-05
8.33083,1.00009,-9.16014e-05
8.3609,1.00009,-8.6878e-05
8.39098,1.00008,-8.17666e-05
8.42105,1.00008,-7.6293e-05
8.45113,1.00007,-7.0485e-05
8.4812,1.00006,-6.43719e-05
8.51128,1.00006,-5.79844e-05
8.54135,1.00005,-5.13549e-05
8.57143,1.00004,-4.45169e-05
8.6015,1.00004,-3.75047e-05
8.63158,1.00003,-3.03541e-05
8.66165,1.00002,-2.3101e-05
8.69173,1.00002,-1.57824e-05
8.7218,1.00001,-8.43541e-06
8.75188,1,-1.09731e-06
8.78195,0.999994,6.19451e-06
8.81203,0.999987,1.34029e-05
8.84211,0.99998,2.0491e-05
8.87218,0.999973,2.74225e-05
8.90226,0.999966,3.41621e-05
8.93233,0.999959,4.06752e-05
8.96241,0.999953,4.69283e-05
8.99248,0.999947,5.28894e-05
9.02256,0.999941,5.85279e-05
9.05263,0.999936,6.38148e-05
9.08271,0.999931,6.87231e-05
9.11278,0.999927,7.32277e-05
9.14286,0.999923,7.73055e-05
9.17293,0.999919,8.09359e-05
9.20301,0.999916,8.41008e-05
9.23308,0.999913,8.67842e-05
9.26316,0.999911,8.89733e-05
9.29323,0.999909,9.06575e-05
9.32331,0.999908,9.18295e-05
9.35338,0.999908,9.24847e-05
9.38346,0.999907,9.26212e-05
9.41353,0.999908,9.22405e-05
9.44361,0.999909,9.13468e-05
9.47368,0.99991,8.99474e-05
9.50376,0.999912,8.80527e-05
9.53383,0.999914,8.56758e-05
9.56391,0.999917,8.2833e-05
9.59398,0.99992,7.95432e-05
9.62406,0.999924,7.58283e-05
9.65414,0.999928,7.17126e-05
9.68421,0.999933,6.7223e-05
9.71429,0.999938,6.23891e-05
9.74436,0.999943,5.72423e-05
9.77444,0.999948,5.18164e-05
9.80451,0.999954,4.61469e-05
9.83459,0.99996,4.02711e-05
9.86466,0.999966,3.42275e-05
9.89474,0.999972,2.80563e-05
9.92481,0.999978,2.17982e-05
9.95489,0.999985,1.54948e-05
9.98496,0.999991,9.18831e-06
10.015,0.999997,2.92085e-06
10.0451,1,-3.26544e-06
10.0752,1.00001,-9.32886e-06
10.1053,1.00002,-1.52284e-05
10.1353,1.00002,-2.09242e-05
10.1654,1.00003,-2.63775e-05
10.1955,1.00003,-3.15512e-05
10.2256,1.00004,-3.64102e-05
10.2556,1.00004,-4.09216e-05
10.2857,1.00005,-4.50549e-05
10.3158,1.00005,-4.87825e-05
10.3459,1.00005,-5.20796e-05
10.3759,1.00005,-5.49248e-05
10.406,1.00006,-5.73002e-05
10.4361,1.00006,-5.91915e-05
10.4662,1.00006,-6.05885e-05
10.4962,1.00006,-6.14846e-05
10.5263,1.00006,-6.18779e-05
10.5564,1.00006,-6.17704e-05
10.5865,1.00006,-6.11685e-05
10.6165,1.00006,-6.0083e-05
10.6466,1.00006,-5.8529e-05
10.6767,1.00006,-5.65261e-05
10.7068,1.00005,-5.40978e-05
10.7368,1.00005,-5.12719e-05
10.7669,1.00005,-4.808e-05
10.797,1.00004,-4.45575e-05
10.8271,1.00004,-4.07431e-05
10.8571,1.00004,-3.66787e-05
10.8872,1.00003,-3.24089e-05
10.9173,1.00003,-2.79806e-05
10.9474,1.00002,-2.34426e-05
10.9774,1.00002,-1.88451e-05
11.0075,1.00001,-1.42392e-05
11.0376,1.00001,-9.67609e-06
11.0677,1.00001,-5.20677e-06
11.0977,1,-8.81196e-07
11.1278,0.999997,3.25231e-06
11.1579,0.999993,7.14778e-06
11.188,0.999989,1.07623e-05
11.218,0.999986,1.40567e-05
11.2481,0.999983,1.69962e-05
11.2782,0.99998,1.95511e-05
11.3083,0.999978,2.16976e-05
11.3383,0.999977,2.34181e-05
11.3684,0.999975,2.47021e-05
11.3985,0.999974,2.55461e-05
11.4286,0.999974,2.59547e-05
11.4586,0.999974,2.59403e-05
11.4887,0.999974,2.55234e-05
11.5188,0.999975,2.47324e-05
11.5489,0.999976,2.36037e-05
11.5789,0.999978,2.21809e-05
11.609,0.999979,2.0514e-05
11.6391,0.999981,1.86588e-05
11.6692,0.999983,1.6675e-05
11.6992,0.999985,1.4625e-05
11.7293,0.999987,1.25711e-05
11.7594,0.999989,1.05737e-05
11.7895,0.999991,8.68746e-06
11.8195,0.999993,6.95776e-06
11.8496,0.999995,5.41656e-06
11.8797,0.999996,4.07714e-06
11.9098,0.999997,2.92832e-06
11.9398,0.999998,1.92779e-06
11.9699,0.999999,9.94481e-07
12,1,-1.52656e-16
