x,a,b
5.53383,0.784171,0.215829
5.56391,0.786657,0.213343
5.59398,0.789123,0.210877
5.62406,0.791568,0.208432
5.65414,0.793993,0.206007
5.68421,0.796397,0.203603
5.71429,0.79878,0.20122
5.74436,0.801143,0.198857
5.77444,0.803486,0.196514
5.80451,0.805809,0.194191
5.83459,0.808112,0.191888
5.86466,0.810394,0.189606
5.89474,0.812657,0.187343
5.92481,0.8149,0.1851
5.95489,0.817122,0.182878
5.98496,0.819325,0.180675
6.01504,0.821509,0.178491
6.04511,0.823673,0.176327
6.07519,0.825817,0.174183
6.10526,0.827942,0.172058
6.13534,0.830047,0.169953
6.16541,0.832133,0.167867
6.19549,0.8342,0.1658
6.22556,0.836248,0.163752
6.25564,0.838277,0.161723
6.28571,0.840287,0.159713
6.31579,0.842278,0.157722
6.34586,0.84425,0.15575
6.37594,0.846204,0.153796
6.40602,0.848139,0.151861
6.43609,0.850056,0.149944
6.46617,0.851954,0.148046
6.49624,0.853834,0.146166
6.52632,0.855696,0.144304
6.55639,0.857539,0.142461
6.58647,0.859365,0.140635
6.61654,0.861173,0.138827
6.64662,0.862963,0.137037
6.67669,0.864735,0.135265
6.70677,0.86649,0.13351
6.73684,0.868227,0.131773
6.76692,0.869947,0.130053
6.79699,0.871649,0.128351
6.82707,0.873334,0.126666
6.85714,0.875003,0.124997
6.88722,0.876654,0.123346
6.91729,0.878288,0.121712
6.94737,0.879906,0.120094
6.97744,0.881506,0.118494
7.00752,0.883091,0.116909
7.03759,0.884658,0.115342
7.06767,0.88621,0.11379
7.09774,0.887745,0.112255
7.12782,0.889264,0.110736
7.15789,0.890767,0.109233
7.18797,0.892254,0.107746
7.21805,0.893725,0.106275
7.24812,0.89518,0.10482
7.2782,0.89662,0.10338
7.30827,0.898045,0.101955
7.33835,0.899453,0.100547
7.36842,0.900847,0.0991529
7.3985,0.902226,0.0977744
7.42857,0.903589,0.096411
7.45865,0.904937,0.0950626
7.48872,0.906271,0.0937289
7.5188,0.90759,0.0924101
7.54887,0.908894,0.0911058
7.57895,0.910184,0.089816
7.60902,0.911459,0.0885407
7.6391,0.91272,0.0872796
7.66917,0.913967,0.0860327
7.69925,0.9152,0.0847998
7.72932,0.916419,0.083581
7.7594,0.917624,0.0823759
7.78947,0.918815,0.0811846
7.81955,0.919993,0.0800068
7.84962,0.921157,0.0788426
7.8797,0.922308,0.0776918
7.90977,0.923446,0.0765542
7.93985,0.92457,0.0754298
7.96992,0.925682,0.0743185
8,0.92678,0.0732201
8.03008,0.927866,0.0721345
8.06015,0.928938,0.0710616
8.09023,0.929999,0.0700013
8.1203,0.931046,0.0689535
8.15038,0.932082,0.0679181
8.18045,0.933105,0.066895
8.21053,0.934116,0.065884
8.2406,0.935115,0.064885
8.27068,0.936102,0.063898
8.30075,0.937077,0.0629227
8.33083,0.938041,0.0619592
8.3609,0.938993,0.0610073
8.39098,0.939933,0.0600668
8.42105,0.940862,0.0591377
8.45113,0.94178,0.0582199
8.4812,0.942687,0.0573132
8.51128,0.943582,0.0564175
8.54135,0.944467,0.0555328
8.57143,0.945341,0.0546588
8.6015,0.946204,0.0537956
8.63158,0.947057,0.052943
8.66165,0.947899,0.0521008
8.69173,0.948731,0.051269
8.7218,0.949552,0.0504475
8.75188,0.950364,0.0496362
8.78195,0.951165,0.0488348
8.81203,0.951957,0.0480434
8.84211,0.952738,0.0472619
8.87218,0.95351,0.04649
8.90226,0.954272,0.0457278
8.93233,0.955025,0.0449751
8.96241,0.955768,0.0442317
8.99248,0.956502,0.0434977
9.02256,0.957227,0.0427728
9.05263,0.957943,0.042057
9.08271,0.95865,0.0413501
9.11278,0.959348,0.0406522
9.14286,0.960037,0.039963
9.17293,0.960718,0.0392824
9.20301,0.96139,0.0386104
9.23308,0.962053,0.0379468
9.26316,0.962708,0.0372915
9.29323,0.963355,0.0366445
9.32331,0.963994,0.0360056
9.35338,0.964625,0.0353748
9.38346,0.965248,0.0347518
9.41353,0.965863,0.0341367
9.44361,0.966471,0.0335293
9.47368,0.96707,0.0329295
9.50376,0.967663,0.0323372
9.53383,0.968248,0.0317523
9.56391,0.968825,0.0311748
9.59398,0.969396,0.0306044
9.62406,0.969959,0.0300412
9.65414,0.970515,0.0294849
9.68421,0.971064,0.0289356
9.71429,0.971607,0.0283931
9.74436,0.972143,0.0278572
9.77444,0.972672,0.027328
9.80451,0.973195,0.0268053
9.83459,0.973711,0.0262891
9.86466,0.974221,0.0257791
9.89474,0.974725,0.0252753
9.92481,0.975222,0.0247777
9.95489,0.975714,0.0242861
9.98496,0.9762,0.0238005
10.015,0.976679,0.0233206
10.0451,0.977153,0.0228465
10.0752,0.977622,0.0223781
10.1053,0.978085,0.0219151
10.1353,0.978542,0.0214577
10.1654,0.978994,0.0210056
10.1955,0.979441,0.0205588
10.2256,0.979883,0.0201171
10.2556,0.980319,0.0196805
10.2857,0.980751,0.0192489
10.3158,0.981178,0.0188222
10.3459,0.9816,0.0184003
10.3759,0.982017,0.0179831
10.406,0.98243,0.0175705
10.4361,0.982838,0.0171624
10.4662,0.983241,0.0167588
10.4962,0.983641,0.0163595
10.5263,0.984036,0.0159645
10.5564,0.984426,0.0155736
10.5865,0.984813,0.0151868
10.6165,0.985196,0.014804
10.6466,0.985575,0.014425
10.6767,0.98595,0.0140499
10.7068,0.986322,0.0136785
10.7368,0.986689,0.0133107
10.7669,0.987054,0.0129465
10.797,0.987414,0.0125857
10.8271,0.987772,0.0122282
10.8571,0.988126,0.0118741
10.8872,0.988477,0.0115231
10.9173,0.988825,0.0111752
10.9474,0.98917,0.0108304
10.9774,0.989512,0.0104885
11.0075,0.989851,0.0101494
11.0376,0.990187,0.00981306
11.0677,0.990521,0.0094794
11.0977,0.990852,0.00914833
11.1278,0.99118,0.00881976
11.1579,0.991506,0.00849359
11.188,0.99183,0.00816976
11.218,0.992152,0.00784817
11.2481,0.992471,0.00752875
11.2782,0.992789,0.00721139
11.3083,0.993104,0.00689603
11.3383,0.993417,0.00658257
11.3684,0.993729,0.00627093
11.3985,0.994039,0.00596103
11.4286,0.994347,0.00565279
11.4586,0.994654,0.00534612
11.4887,0.994959,0.00504093
11.5188,0.995263,0.00473715
11.5489,0.995565,0.00443469
11.5789,0.995867,0.00413347
11.609,0.996167,0.0038334
11.6391,0.996466,0.00353441
11.6692,0.996764,0.0032364
11.6992,0.997061,0.0029393
11.7293,0.997357,0.00264302
11.7594,0.997653,0.00234749
11.7895,0.997947,0.00205261
11.8195,0.998242,0.00175831
11.8496,0.998535,0.00146451
11.8797,0.998829,0.00117111
11.9098,0.999122,0.000878045
11.9398,0.999415,0.000585226
11.9699,0.999707,0.000292572
12,1,1.11022e-16
